Station id,Station,Lat,Lon,CoordX,CoordY
750,LOMMEL,51.2075329098179,5.28976989738432,5988.48,132495.23
751,LONDERZEEL,51.0109943629289,4.29601812038802,3776,131800.13
752,NEUFCHATEAU,49.8401093597358,5.45578287693832,6358.09,127719.15
754,LONZEE,50.5519527527928,4.72021349547571,4720.42,130188.07
759,LOT,50.7682639766338,4.27497408725315,3729.15,130945.73
762,LOUVAIN-LA-N,50.6577030665462,4.59478823734869,4441.18,130558.04
764,LUCHTBAL,51.2542158254904,4.45030668016443,4119.5,132660.78
767,LUSTIN,50.3850755013791,4.87681453885685,5069.08,129605.95
768,LUTTRE,50.5047465248285,4.37771182968595,3957.88,130023.19
781,MALDEREN,51.0138262638456,4.24013842023226,3651.59,131810.12
782,MAFFLE,50.6137345748474,3.80242061826145,2677.06,130404.11
784,MANAGE,50.5013273541122,4.23119312344325,3631.67,130011.26
786,MARBEHAN,49.7565928223454,5.54039395106911,6546.46,127431.89
788,MARCHE-FAM,50.2317175672295,5.36250780087116,6150.42,129072.8
789,MARCHE-DAMES,50.4736313216222,4.94783286532739,5227.19,129914.6
790,MARCHE-ECAUS,50.5434675817194,4.18057759571031,3518.98,130158.42
791,MARCH-AU-PT,50.4098076658298,4.39799294365992,4003.03,129692.09
793,MARCH-ZONE,50.4000226683731,4.3994592240963,4006.3,129658.01
797,MARIA-AALTER,51.1084844508773,3.38767981862445,1753.68,132144.55
798,MARIEMBOURG,50.1103696351977,4.51036090322489,4253.21,128652.15
801,MARLOIE,50.2028547466481,5.31042236247472,6034.46,128972.65
805,MASNUY-ST-P,50.5378531877325,3.95042249036111,3006.57,130138.81
807,MAUBRAY,50.5479271819729,3.4924272338316,1986.89,130174.01
809,MAZY,50.4980770607448,4.67743230399292,4625.17,129999.91
810,MECHELEN,50.9846284675775,4.46222044372572,4146.03,131707.1
811,NEKKERSPOEL,51.0306822111651,4.49401217923917,4216.81,131869.63
812,MEISER,50.8519425517936,4.39454046175206,3995.35,131239.77
814,MELKOUWEN,51.0944058349176,4.67251232195363,4614.22,132094.77
815,MELLE,50.9648766245499,3.89264636255031,2877.93,131637.45
818,MELR-HOTTON,50.2841615295232,5.43256438474545,6306.39,129254.93
819,MELSELE,51.2449695376826,4.29426836218498,3772.1,132627.97
820,MENEN,50.7983722405253,3.11420656018738,1144.82,131051.47
821,MERCHTEM,50.9545880325033,4.2141944213158,3593.83,131601.18
822,MERELBEKE,51.0231788631607,3.75870691038983,2579.73,131843.14
824,VIVIER D'OIE,50.7964406267469,4.3757462172488,3953.5,131044.68
825,HERGENRATH,50.658268914257,5.93258579186678,7419.64,130560.02
826,MERODE,50.8384337187472,4.40002042914078,4007.55,131192.26
827,MERY,50.5513535133343,5.57996236139575,6634.56,130185.98
832,MEVERG-ATTRE,50.6016295849987,3.82958193267245,2737.53,130361.76
835,MILMORT,50.685786493364,5.59807266897294,6674.88,130656.43
837,MOENSBERG,50.7794780624889,4.33031624888347,3852.36,130985.1
840,MOL,51.1880375703404,5.13536235632149,5644.7,132426.15
841,MOLLEM,50.9320913624189,4.21498126760477,3595.58,131521.9
842,MOMALLE,50.6706930981926,5.36347206763204,6152.57,130603.54
848,MONS,50.4548466482036,3.93143937825057,2964.3,129849.08
855,MONT-ST-GUIB,50.6412783948822,4.60706966981931,4468.52,130500.52
860,MOORTSELE,50.9538906209352,3.78163602932209,2630.78,131598.72
862,MORLANWELZ,50.4573104221769,4.23750751658391,3645.73,129857.67
863,MORTSEL,51.1813477684376,4.45833685932134,4137.38,132402.45
864,DEURNESTWG,51.1839046079677,4.44562637330422,4109.08,132411.51
866,M-OUDE GOD,51.1700694971143,4.45589156275168,4131.94,132362.51
868,MOUSCRON,50.7826166987144,3.2290207705926,1400.45,130996.13
870,MOUSTIER,50.4579215764513,4.69035472439339,4653.94,129859.81
871,MUIZEN,51.0087427979441,4.51021670605545,4252.89,131792.18
873,MUNKZWALM,50.870049306281,3.74558148270555,2550.51,131303.46
877,LIERSESTWG,51.1752637359954,4.46080154963191,4142.87,132380.9
894,NAMECHE,50.4779466188091,4.99707024873391,5336.81,129929.66
895,NAMUR,50.4689510187435,4.86220318564366,5036.55,129898.28
896,NANINNE,50.4184407225156,4.92322293695484,5172.4,129722.17
897,NATOYE,50.333210106386,5.06590777870174,5490.07,129425.45
899,NEERPELT,51.2285498837366,5.45823603602055,6363.55,132569.74
900,NEERWINDEN,50.7619342275635,5.03669937171307,5425.04,130923.51
901,NESSONVAUX,50.5674385766817,5.7542707712534,7022.64,130242.2
902,NEUFVILLES,50.5484430138419,4.01328328284965,3146.52,130175.81
905,NIEL,51.1096692409563,4.34675908318303,3888.97,132148.74
906,NIEUWKERKEN,51.1876669748002,4.19320130332195,3547.09,132424.84
907,NIJLEN,51.1594784998448,4.67367188195851,4616.8,132325
908,NIMY,50.4676481425784,3.96535280892539,3039.81,129893.73
910,NINOVE,50.839358798757,4.02561446284786,3173.97,131195.52
911,NIVELLES,50.595859703618,4.35029653270218,3896.84,130341.58
916,NOSSEGEM,50.8860459366303,4.50182728536043,4234.21,131359.76
919,OBAIX-BUZET,50.5441894479114,4.36114547679236,3921,130160.95
920,OBOURG,50.471147293801,4.00702884696548,3132.59,129905.94
923,OKEGEM,50.8563551786038,4.05157446185972,3231.77,131255.29
924,OLEN,51.1755770200954,4.90515874104628,5132.18,132382.01
929,OOSTENDE,51.2062046546018,3.07173818080464,1050.27,132490.53
931,OOSTKAMP,51.1570987395074,3.26412577202105,1478.6,132316.58
933,OPWIJK,50.9734937528675,4.18936520207559,3538.55,131667.83
936,OTTIGNIES,50.6682597790683,4.57701664093497,4401.61,130595.02
938,OUDEGEM,51.0139937310966,4.0593483558048,3249.08,131810.71
939,OUDENAARDE,50.8376819076497,3.60654233159342,2240.96,131189.62
941,OUD-HEVERLEE,50.8349115525212,4.66159240947991,4589.91,131179.88
951,PALISEUL,49.8879958918231,5.15154551607524,5680.73,127884.08
952,PAPIGNIES,50.6848756187502,3.8193387618796,2714.72,130653.24
954,PECROT,50.7799865801874,4.6504730516446,4565.15,130986.89
956,PEPINSTER,50.5700205993012,5.8050185915973,7135.62,130251.22
957,PEPINST-CITE,50.5612711279704,5.80750536177185,7141.16,130220.64
958,PERUWELZ,50.5180140423503,3.59451793541857,2214.18,130069.52
961,PHILIPPEVILL,50.183210371473,4.51381353017872,4260.89,128904.52
962,PIETON,50.4371046978542,4.28973705650754,3762.01,129787.22
968,POIX-ST-HUB,50.0083967718791,5.30061320878483,6012.62,128299.5
970,PONT-CELLES,50.5091588682316,4.35318046674651,3903.26,130038.6
971,PONT-SERAING,50.6181525326812,5.51939602520855,6499.71,130419.57
973,POPERINGE,50.8528973190473,2.80729253200567,461.51,131243.13
974,POULSEUR,50.5078566195811,5.57875140204135,6631.86,130034.05
975,PROFONDSART,50.6936312910679,4.55049554688329,4342.56,130683.92
976,PRY,50.2703571772276,4.42630029391093,4066.06,129206.97
977,PUURS,51.0784406811045,4.29548147589668,3774.8,132038.33
979,QUAREGNON,50.4491182795445,3.85403574339565,2791.97,129829.11
982,QUEVY,50.367040038948,3.91571460085573,2929.29,129543.16
